time,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8
01:59:42.220,0,-0.02,0,0,0,0.01,-0.01,-0.01
01:59:42.757,0,0.01,0,0,0,-0.01,0,-0.01
01:59:42.880,-0.01,0,0,0,0,0,0,0
01:59:43.053,0,0,0,-0.04,-0.02,0,0,0
01:59:43.093,0,0,0,0,0,0,0,0
01:59:43.272,-0.01,-0.01,0,-0.01,-0.03,-0.01,-0.01,0
01:59:43.289,-0.01,0.01,-0.01,-0.01,0.02,0.02,-0.01,-0.01
01:59:43.348,0,-0.01,0,0.02,0.01,0,0,0
01:59:43.361,0,-0.01,0,0,0,0,0,0
01:59:43.374,0.03,0.02,0.08,0.2,0.78,-0.02,0.03,0.1
01:59:43.388,-0.02,0,0.07,0.32,0.69,-0.03,-0.27,-0.18
01:59:43.402,0.01,-0.01,-0.19,-0.29,-0.54,0.01,-0.18,0.02
01:59:43.460,0.03,0.04,0.24,-0.37,-0.52,0.13,0.62,0.02
01:59:43.471,-0.29,-0.5,-1.27,-1.09,-0.16,0.12,0.07,-0.35
01:59:43.484,0.12,0.36,0.03,-0.96,-0.33,0.56,0.57,-0.07
01:59:43.496,0.12,0.36,0.03,-0.96,-0.33,0.56,0.57,-0.07
01:59:43.511,0.36,-0.13,0.85,-0.74,-0.68,-1.18,0.18,0.14
01:59:43.576,0.99,0.96,0.47,1.27,-0.05,0.14,-0.14,-0.15
01:59:43.591,-0.78,-0.9,1.21,-0.56,0.88,-0.35,0.1,0.82
01:59:43.607,-0.63,0.96,-0.81,0.41,-0.12,0.06,0.7,0.76
01:59:43.667,0.86,-0.25,0.95,0.43,-0.16,0.51,-0.58,0.35
01:59:43.680,0.86,-0.25,0.95,0.43,-0.16,0.51,-0.58,0.35
01:59:43.694,-0.02,-1.27,1,0.5,-0.7,-0.5,-0.48,-0.66
01:59:43.712,0.74,-0.04,-0.36,-1.04,-0.37,-0.35,-0.01,-0.4
01:59:43.773,-0.95,0,-0.52,1.27,0.47,-0.02,-0.13,0.2
01:59:43.786,-0.89,0.67,0.14,-1.07,-0.01,-0.21,0.57,0.9
01:59:43.800,-0.89,0.67,0.14,-1.07,-0.01,-0.21,0.57,0.9
01:59:43.813,0.86,0.85,-0.02,-0.33,0.29,0.01,0.08,0.73
01:59:43.871,0.11,-1.27,-0.02,-0.13,-0.54,0.21,0.64,0.25
01:59:43.885,0.39,0.32,0.03,0.2,-0.28,-0.15,-0.11,0.91
01:59:43.898,0.71,-0.03,0.01,1.23,-0.02,-0.42,-0.71,-0.96
01:59:43.911,0.18,-0.64,0.02,-0.16,-0.2,0.1,1.26,0.77
01:59:43.968,-0.17,0.58,0.02,0.76,0.91,0.28,0.7,-0.13
01:59:43.979,0.02,1,0,-1.27,-0.55,0.28,0.37,0.1
01:59:43.991,-0.27,-0.48,-0.08,0.96,-0.77,-0.24,-0.37,-0.12
01:59:44.004,1.27,0.14,-0.07,-0.1,-0.52,0.06,0,0.58
01:59:44.017,-0.85,-0.19,0.02,0.72,0.46,0.43,0.97,-0.38
01:59:44.068,-0.63,0.45,-0.01,-0.78,-0.69,-0.23,-0.32,-0.1
01:59:44.082,0.18,-0.76,0,-0.02,0.12,-0.2,0.1,-0.64
01:59:44.094,-0.62,-1.27,-0.01,-1.12,-0.42,-0.5,-0.44,-0.89
01:59:44.106,-0.16,-0.89,-0.02,-0.22,-0.34,-0.92,0.02,0.39
01:59:44.119,-0.05,-0.1,0.02,-0.73,-1.03,0.03,-0.15,0.25
01:59:44.172,-0.77,0.56,0.05,-1.09,-0.68,0.48,0.47,0.31
01:59:44.183,-0.92,-0.05,0,-0.07,-0.55,-0.09,-0.32,-0.14
01:59:44.194,0.99,-0.85,-0.01,-0.05,-0.24,0.36,0.46,0.8
01:59:44.208,-0.91,0.92,0,-0.88,-1.27,0.28,0.04,0.44
01:59:44.219,-0.91,0.92,0,-0.88,-1.27,0.28,0.04,0.44
01:59:44.270,0.18,0.03,-1.27,-0.42,0.65,0.35,-0.25,-0.44
01:59:44.281,0.83,0.13,-0.96,0.43,0.52,-0.41,-0.2,0.26
01:59:44.291,-0.84,-0.19,0.97,0.78,-0.06,0,0.13,-0.04
01:59:44.305,-0.46,0,0.88,0.06,-0.15,-0.01,-0.07,-0.43
01:59:44.317,0,-0.12,0.32,0.68,-0.7,-1.17,-0.14,0.29
01:59:44.329,-0.08,-0.37,0.94,-0.06,0.49,-0.71,0.31,0.31
01:59:44.380,-0.57,-0.2,0.44,-0.58,1.26,0.87,-0.52,-1
01:59:44.393,-0.21,-0.11,-0.09,-0.01,-0.03,1.27,0.06,-0.34
01:59:44.405,-0.21,-0.11,-0.09,-0.01,-0.03,1.27,0.06,-0.34
01:59:44.416,0.22,-0.07,-0.16,-0.15,0.28,-0.5,0.51,0
01:59:44.429,-0.61,-0.19,0.05,-0.11,-0.08,-0.62,-0.84,-0.37
01:59:44.440,-0.61,-0.19,0.05,-0.11,-0.08,-0.62,-0.84,-0.37
01:59:44.492,-0.11,-0.02,-0.02,0.02,-0.17,-0.6,-0.72,-0.38
01:59:44.503,-0.18,-0.35,-1.01,-0.39,-0.44,0.01,0.36,-0.09
01:59:44.516,0.02,0.12,0.06,0.41,-0.66,1.27,-0.16,0.24
01:59:44.529,-0.18,-0.1,-1.11,0.94,-0.26,1.27,0.57,-0.02
01:59:44.540,0.37,0.12,-0.42,-0.43,0.45,0.95,0.49,0.62
01:59:44.591,0.08,0.16,0.73,0.97,0.78,-0.81,-0.15,-0.37
01:59:44.604,0.08,0.16,0.73,0.97,0.78,-0.81,-0.15,-0.37
01:59:44.619,-0.42,-0.57,-0.21,0.16,0.01,0.71,0.16,0.22
01:59:44.632,0.09,-0.18,-0.97,-0.67,-1.27,-1,-0.1,0.23
01:59:44.686,0.17,0.19,0.09,0.03,-0.3,0.75,0.14,0
01:59:44.697,-0.32,-0.52,-0.66,-0.56,-0.45,-0.23,-0.18,0.08
01:59:44.710,-0.1,0.11,0.65,0.97,-0.33,0,-0.89,-0.15
01:59:44.723,-0.1,0.11,0.65,0.97,-0.33,0,-0.89,-0.15
01:59:44.736,-0.48,-0.11,-0.52,-0.86,-0.81,1.27,0.34,-0.2
01:59:44.749,0.36,-0.2,0.47,-0.76,0.59,0.09,-0.29,-0.05
01:59:44.799,-0.2,0.03,-1.02,-1,-1.04,0.17,-0.15,-0.09
01:59:44.813,0.03,-0.01,-0.13,-0.55,-0.03,0.1,0.02,0.15
01:59:44.825,0.41,0.21,0.97,0.68,-1.04,0.34,0.12,0.17
01:59:44.838,0.41,0.21,0.97,0.68,-1.04,0.34,0.12,0.17
01:59:44.850,0.16,0,-0.47,0.82,0,-0.47,0.55,0.09
01:59:44.903,-0.43,0.66,0.05,0.62,0.11,0.5,-0.13,-0.02
01:59:44.916,-0.01,-0.43,0.18,0.29,0.26,1.11,-0.41,-0.24
01:59:44.929,0.12,-0.02,0.52,1.23,0.33,0.85,1.27,0.96
01:59:44.953,-0.39,0.24,0.18,-0.4,0.06,-0.72,-1.27,-0.12
01:59:44.964,-0.15,-0.64,0.35,-0.31,-0.11,0.55,0.6,0.13
01:59:45.012,0.29,0.82,0.96,0.22,0.38,0.36,0.62,0.4
01:59:45.025,-0.41,-0.42,1.02,-0.92,-0.24,-0.4,0.06,-0.73
01:59:45.038,0.8,1,0.52,0.55,0.43,0.07,0.62,0.77
01:59:45.052,0.86,-0.59,-1.08,-1.27,-0.43,-0.1,0.48,-0.31
01:59:45.111,-0.86,0.26,-1.27,0.2,0.14,0.17,0.05,-1.04
01:59:45.124,0.9,0.38,1.15,-0.77,0.22,-0.09,0.24,0.8
01:59:45.136,-0.27,0.13,0.4,0.92,0.7,-0.03,-0.38,0.64
01:59:45.153,0.26,-0.32,-0.85,-0.45,-0.49,0.15,0.38,-0.41
01:59:45.166,-0.9,-0.44,-0.28,0.73,-0.19,0.08,0.17,1.02
01:59:45.224,-0.5,-0.08,0.26,-0.8,-0.31,0.03,-0.4,-0.52
01:59:45.238,-0.9,-1.22,-0.72,-1.2,-1.02,-0.03,-0.15,-0.94
01:59:45.252,1.27,1,1.27,1.11,1.27,0.17,-0.59,1.05
01:59:45.270,-0.11,1.13,0.25,-0.61,-0.37,-0.12,0.47,-0.15
01:59:45.329,1.23,1.05,-0.7,-0.35,-0.65,-0.12,-0.59,-0.76
01:59:45.346,0.01,0.51,-0.02,0.85,-0.04,0,1,-0.22
01:59:45.362,-0.11,-0.04,0.05,0.79,0.04,0.08,-0.22,-0.09
01:59:45.375,-0.15,0.03,-0.51,-0.31,-0.33,-0.23,-0.03,0.95
01:59:45.433,-0.66,-0.38,0.03,-1.13,0.06,-0.07,-0.04,0.46
01:59:45.447,0.95,0.6,0.17,-0.12,0.1,0.11,0.06,0.01
01:59:45.460,1.18,-0.69,0.41,-0.16,0.28,0.1,-0.3,-0.5
01:59:45.474,-0.1,-0.37,0.55,-0.27,-0.28,-0.16,0.13,-0.19
01:59:45.529,-0.49,-0.37,-0.5,-0.63,0.03,-0.05,0.11,0.14
01:59:45.544,0.54,-0.24,-0.54,0.29,-0.15,0.15,0.1,0.31
01:59:45.558,-0.39,0.11,-1.14,-0.22,-0.02,-0.11,0.31,0.47
01:59:45.572,0.2,0.01,0.57,0.88,0.24,-0.15,0.08,0.61
01:59:45.587,0.2,0.01,0.57,0.88,0.24,-0.15,0.08,0.61
01:59:45.598,-0.08,-0.23,-0.58,-0.52,-0.71,0.82,-0.17,-0.31
01:59:45.660,-0.07,-0.16,-1.19,-0.07,-0.06,-0.14,-0.16,-0.13
01:59:45.674,-0.08,-0.07,0.64,-0.14,-0.05,-0.05,-0.07,-0.07
01:59:45.688,-0.08,-0.01,1.03,0.02,-0.26,0.02,-0.05,-0.07
01:59:45.701,-0.08,-0.01,1.03,0.02,-0.26,0.02,-0.05,-0.07
01:59:45.760,0.08,0.01,-0.13,-0.11,-0.28,-0.28,0.08,0
01:59:45.774,-0.01,-0.09,-0.14,-0.03,0.07,-0.28,0,-0.06
01:59:45.786,0.01,0.1,0.01,0.04,-0.06,-0.18,0.04,0.05
01:59:45.853,-0.04,-0.03,-0.28,-0.05,-0.02,-0.07,0,-0.04
01:59:45.868,0.01,-0.05,0.06,0.02,0.02,-0.4,0.01,0.05
01:59:45.881,0.01,-0.05,0.06,0.02,0.02,-0.4,0.01,0.05
01:59:45.895,0,0,-0.1,0.01,-0.03,0,-0.03,-0.01
01:59:45.909,0,-0.03,0,0.01,0.07,0.12,0,0
01:59:45.966,-0.02,-0.17,-0.32,-0.05,0.08,0.61,-0.03,-0.05
01:59:45.978,-0.03,-0.06,-0.2,0,-0.13,-0.69,-0.05,-0.03
01:59:45.993,0,0.04,0.08,0.02,0.06,0.15,-0.02,0
01:59:46.007,0,0.04,0.08,0.02,0.06,0.15,-0.02,0
01:59:46.069,0.01,0.05,0.14,0.06,0.15,0.92,0,0
01:59:46.085,0,0,0.02,0.08,0.24,0.47,0.02,0
01:59:46.100,0,-0.02,0,-0.01,-0.28,0.25,0.02,0.02
01:59:46.170,0,0,0,-0.09,-0.35,1.18,0.07,0.04
01:59:46.189,-0.01,-0.01,-0.01,-0.2,-0.75,-0.85,-0.1,-0.02
01:59:46.269,0,0,0.02,0.1,-0.03,-0.87,0,-0.01
01:59:46.285,0.01,0.02,0,0,0,0.32,0,0
01:59:46.301,0,0,-0.01,-0.05,0.05,-0.47,-0.2,-0.02
01:59:46.360,-0.03,-0.04,-0.01,-0.19,-0.27,0.4,-0.13,0
01:59:46.372,0.04,0.06,0.1,0.18,0.17,-0.1,0.15,0.05
01:59:46.386,0,-0.01,0.02,-0.22,0.37,-0.06,0.38,0
01:59:46.400,-0.03,-0.08,0.36,0,-0.39,0.07,0.14,0.03
01:59:46.413,-0.01,0.04,0.59,0.41,0.82,-0.08,-0.81,-0.11
01:59:46.465,0.06,0,-0.24,0.58,0.11,-0.13,-0.74,0.08
01:59:46.476,-0.01,-0.03,0.19,0.25,-0.24,-0.48,0.06,-0.15
01:59:46.490,-0.01,-0.03,0.19,0.25,-0.24,-0.48,0.06,-0.15
01:59:46.503,0.13,0.18,0.45,0.95,0.67,-0.31,-0.21,0.19
01:59:46.559,0.03,0.11,0.17,-0.2,-0.18,-0.19,0.07,-0.01
01:59:46.570,-0.03,-0.04,-0.02,-0.39,0.12,0.65,0.79,-0.04
01:59:46.585,0,-0.01,-0.33,-0.4,-0.18,1.08,0.13,0.01
01:59:46.597,0.01,0.03,0.15,-0.33,-0.08,-0.63,0.19,0.03
01:59:46.611,-0.16,-0.21,-0.49,-0.46,-0.53,0.1,-0.05,-0.17
01:59:46.624,-0.07,0.06,-0.21,-0.89,-0.6,0.66,-1.24,-0.29
01:59:46.682,0.37,0.09,0.09,0.39,0.93,0.93,-0.05,0.18
01:59:46.697,-0.25,0.02,0.05,-0.48,0,-0.69,-0.3,-0.08
01:59:46.713,-0.25,0.02,0.05,-0.48,0,-0.69,-0.3,-0.08
01:59:46.780,-0.07,0.03,-0.25,-0.1,0.41,-0.17,0.99,0.16
01:59:46.794,0.08,0.17,0.56,0.06,-0.02,0,-0.08,-0.23
01:59:46.808,0.08,0.17,0.56,0.06,-0.02,0,-0.08,-0.23
01:59:46.824,-0.81,0.01,-0.36,-0.29,-0.3,0.45,-0.32,0.01
01:59:46.880,0.24,-0.47,-0.11,0.02,-0.16,0.48,0.7,0.07
01:59:46.896,-0.63,-0.28,0.11,0.19,0.57,-1.01,0.82,0.15
01:59:46.909,0.4,-0.37,-0.32,-0.06,0.1,-1.01,0.94,0.28
01:59:46.920,0.34,0.58,0.19,-0.88,-0.6,1.27,0.7,0.67
01:59:46.976,-0.03,-0.22,-0.24,-0.24,-0.32,-0.78,0.54,-0.13
01:59:46.989,-0.08,-0.23,0.01,0.18,-0.37,0.53,-0.21,0.05
01:59:47.002,-0.44,-0.2,-0.3,-0.42,-0.38,0,-0.62,-0.93
01:59:47.013,0.21,0.02,0.71,0.59,-0.08,0.07,0.05,0.88
01:59:47.026,-0.89,0.01,-0.09,-0.47,-0.37,-0.55,-0.43,0.08
01:59:47.092,0.72,0.19,0.02,0.3,0,0.1,0.02,-0.42
01:59:47.105,-0.11,-0.31,-0.07,-0.23,1.03,-0.47,-0.01,-0.05
01:59:47.119,-0.29,-0.02,-0.16,-0.12,-1.03,1.27,0.23,0
01:59:47.131,-0.38,-0.04,-0.19,-0.36,-0.89,-0.03,0.26,0.08
01:59:47.195,-0.44,-0.4,-0.12,0.12,0.21,0.3,0.25,-0.25
01:59:47.210,-0.32,-0.64,-0.02,0.18,0.26,0.07,-0.08,-0.2
01:59:47.227,0.78,-0.34,-0.03,0.38,0.37,0.3,0.41,0.61
01:59:47.241,0.29,0.09,-0.03,-0.26,0.15,0.1,0,-0.14
01:59:47.300,0.26,0.72,0.1,0.11,-0.2,-0.2,-0.12,-0.22
01:59:47.317,0.12,0.42,0.23,-0.22,-0.29,-0.24,-0.21,-0.36
01:59:47.334,0.35,0.67,0.11,0.1,0.08,-0.1,0.07,0.13
01:59:47.350,-0.11,-0.38,-0.08,0,0.12,0.05,0.13,0.24
01:59:47.411,-0.05,-0.01,0,-0.05,-0.05,0.18,0.04,0.03
01:59:47.425,-0.12,-0.05,0.01,0,0.07,-0.07,0.09,0.03
01:59:47.438,-0.04,0.04,0.06,0,-0.04,-0.31,-0.03,-0.04
01:59:47.453,0.01,0.05,0.17,0.59,0.62,-0.38,0.01,-0.04
01:59:47.515,0.01,0.01,0.06,0,0.02,-0.2,-0.07,-0.05
01:59:47.529,-0.04,-0.09,-0.09,-0.04,-0.01,0.29,-0.02,-0.02
01:59:47.547,0.01,0.03,0.08,0.07,0.18,0,0.09,0.03
01:59:47.562,0.03,0.02,0.07,-0.01,-0.17,-0.01,0.02,-0.18
01:59:47.624,-0.03,-0.01,-0.01,0,0.08,-0.04,-0.04,-0.03
01:59:47.638,-0.01,0,0.01,0,0.04,-0.01,-0.02,0
01:59:47.650,-0.01,0,0.01,0,0.04,-0.01,-0.02,0
01:59:47.664,0,0,0,0.01,0.04,0.05,0,0.04
01:59:47.720,0,0,0,0,0,-0.27,-0.01,-0.01
01:59:47.732,0,0,-0.01,0,0.02,-0.17,-0.04,0
01:59:47.745,-0.01,-0.03,0,0,0,-0.13,-0.04,-0.01
01:59:47.757,0.03,0,-0.01,0,-0.01,-0.04,-0.03,-0.01
01:59:47.773,-0.01,0,0,0,0.05,0.26,-0.05,-0.03
01:59:47.831,-0.08,-0.02,0,0,0.02,-0.12,-0.09,-0.03
01:59:47.844,-0.24,-0.04,0,0.01,0.06,-0.56,-0.04,0.05
01:59:47.857,-0.76,0,-0.01,0,-0.1,-0.4,-0.36,-0.09
01:59:47.870,0.06,0.01,0,0.01,0.04,-0.13,0,0.04
01:59:47.881,0.14,0,0,0.01,0.01,0.07,0.24,0.12
01:59:47.943,0.18,0.03,-0.03,-0.01,0.09,1.23,0.05,-0.08
01:59:47.957,-0.08,-0.03,0,0.01,0,-0.49,-0.05,-0.02
01:59:47.969,-0.08,-0.03,0,0.01,0,-0.49,-0.05,-0.02
01:59:47.982,-0.08,-0.03,0,0.01,0,-0.49,-0.05,-0.02
01:59:48.042,-0.05,0.03,0.02,0,-0.11,-0.95,0.37,0
01:59:48.056,0.29,-0.11,0.06,0.16,0.32,-0.18,-0.3,-0.13
01:59:48.069,-0.2,-0.14,-0.02,-0.02,-0.13,0.4,-0.24,0
01:59:48.083,-0.06,-0.08,-0.07,-0.06,0.41,-0.25,-0.21,0
01:59:48.144,-0.02,-0.27,0,0.02,-0.08,0.31,-0.05,-0.04
01:59:48.158,0.04,0.45,0.02,0.02,-0.04,0.1,-0.14,0
01:59:48.171,0.03,-0.1,-0.05,-0.27,-0.01,0.31,-0.04,0
01:59:48.187,-0.46,0.12,-0.02,-0.03,-0.2,0.01,-0.48,-0.11
01:59:48.250,-0.16,-0.16,0.01,0.03,0.07,0.29,-0.06,-0.09
01:59:48.265,0.13,-0.22,-0.06,-0.25,-0.06,0.24,-0.27,0.04
01:59:48.281,-0.02,-0.3,-0.01,0.05,0.02,-0.18,-0.2,0.03
01:59:48.353,0.06,0.79,0.02,-0.04,-0.18,-0.41,0.14,0
01:59:48.368,0.05,-0.03,-0.01,-0.05,-0.25,-0.2,0.01,-0.01
01:59:48.381,-0.03,-0.52,-0.04,-0.07,0.01,0.03,0.06,-0.04
01:59:48.452,0.03,-0.13,-0.03,-0.07,0.2,0.03,0.44,0.1
01:59:48.464,0.08,-0.11,0.01,0.07,0.04,0.15,0.18,0.05
01:59:48.477,0.16,-0.18,0,0.04,-0.05,-0.01,0.01,-0.05
01:59:48.489,0.2,0.04,0,0.04,0.1,0.04,-0.02,0.01
01:59:48.552,-0.31,-0.38,-0.01,0.03,0.21,-0.28,0.08,0
01:59:48.565,0.02,-0.07,0.01,0.06,0.07,0,0.19,0
01:59:48.581,0,-0.05,0.01,0.04,0.06,-0.06,0.03,0.03
01:59:48.595,0,-0.05,0.01,0.04,0.06,-0.06,0.03,0.03
01:59:48.658,-0.22,0.05,0,0,-0.03,-0.46,0.39,0
01:59:48.672,0.04,-0.02,-0.01,-0.02,-0.08,0,-0.01,-0.02
01:59:48.685,0,0.04,0,0.01,0.07,-0.2,-0.07,0.01
01:59:48.698,0.19,0.04,0,0,-0.01,-0.13,0.12,-0.05
01:59:48.758,-0.01,0.01,0,0.03,0.05,-0.12,0.05,0
01:59:48.771,-0.01,0.01,0,0.03,0.05,-0.12,0.05,0
01:59:48.782,-0.01,0.01,0,0.03,0.05,-0.12,0.05,0
01:59:48.797,0,0.05,0,0,-0.03,-0.01,0.12,0
01:59:48.861,0.01,0.01,0,-0.03,-0.08,-0.13,-0.01,-0.05
